100479,19213,P0106,18
122569,23184,P0199,18
70744,13776,P0182,19
115424,21905,P0907,20
105871,20183,P0147,16
121267,22955,P0128,12
74131,14410,P0087,19
55161,10960,P0310,12
58064,11453,P0911,19
59581,11748,P0959,1
110920,21109,P0467,3
97844,18735,P0998,15
95785,18356,P0740,13
82373,15919,P0226,3
93346,17938,P0875,11
51258,10226,P0086,20
124593,23539,P0315,12
51349,10241,P0786,10
62040,12200,P0782,2
130051,24508,P0721,12
110720,21073,P0043,6
97002,18580,P0580,6
88382,17013,P0231,3
57202,11306,P0691,7
67919,13262,P0779,9
98935,18937,P0487,7
53286,10600,P0314,7
116018,22010,P0678,20
122043,23095,P0838,15
129457,24394,P0409,1
111705,21247,P0875,15
89944,17295,P0756,6
105214,20058,P0638,13
67735,13227,P0253,3
73509,14291,P0066,7
107163,20423,P0496,19
110413,21020,P0218,1
76439,14814,P0484,4
111076,21138,P0032,10
103268,19719,P0453,10
74712,14516,P0473,16
66940,13084,P0319,8
115080,21846,P0714,14
90180,17336,P0664,10
84598,16332,P0470,17
61228,12062,P0575,18
100289,19181,P0128,8
111014,21127,P0263,11
126357,23846,P0740,12
97214,18620,P0941,11
118992,22565,P0609,1
91334,17560,P0720,6
81204,15693,P0929,19
91717,17629,P0292,19
85499,16493,P0749,19
71432,13907,P0211,17
115725,21963,P0226,14
108071,20591,P0577,13
79392,15358,P0085,3
111901,21286,P0517,17
50015,10001,P0326,8
102742,19612,P0663,15
88034,16949,P0796,10
77252,14966,P0537,10
57611,11372,P0804,8
100351,19192,P0750,17
132251,24902,P0352,2
58356,11509,P0134,4
96313,18451,P0854,16
122011,23089,P0448,13
123804,23399,P0425,20
90530,17408,P0722,7
64121,12578,P0849,9
115866,21987,P0491,17
57455,11344,P0598,19
122853,23231,P0495,1
89638,17242,P0587,2
96213,18432,P0642,15
105426,20105,P0692,9
60561,11928,P0314,20
125957,23774,P0261,6
92725,17817,P0123,10
118048,22389,P0713,15
86932,16741,P0371,14
70205,13680,P0268,15
94716,18167,P0372,5
120353,22789,P0461,2
57469,11346,P0095,6
109691,20888,P0814,10
88104,16964,P0218,3
57133,11295,P0503,10
65835,12893,P0362,10
114142,21681,P0387,10
67306,13152,P0718,9
73387,14266,P0320,1
86619,16682,P0376,15
95690,18338,P0995,4
68911,13440,P0679,17
52726,10497,P0796,14
113194,21515,P0688,9
88488,17031,P0155,7
108970,20759,P0417,4
97513,18674,P0642,12
117773,22337,P0896,2
50758,10134,P0443,3
90248,17352,P0696,4
66946,13085,P0486,12
65087,12757,P0703,9
62629,12305,P0717,17
96064,18406,P0720,1
59394,11711,P0718,9
73838,14357,P0198,20
81947,15829,P0943,8
127593,24067,P0240,13
114642,21771,P0984,7
110110,20969,P0496,5
110697,21069,P0362,20
93498,17960,P0498,1
124653,23547,P0926,15
127690,24081,P0122,10
84064,16232,P0381,5
113575,21580,P0175,6
58201,11478,P0888,6
71685,13958,P0457,15
127011,23961,P0858,13
95745,18346,P0641,9
66584,13025,P0858,5
130962,24677,P0264,19
102733,19610,P0130,20
94601,18149,P0057,19
131893,24846,P0111,16
51377,10246,P0522,17
81061,15667,P0439,3
66151,12951,P0003,3
59656,11759,P0553,3
78077,15118,P0288,6
75236,14608,P0400,12
92238,17728,P0678,10
130865,24657,P0307,11
94574,18144,P0937,19
86046,16588,P0119,4
84908,16383,P0494,1
106486,20294,P0167,11
94087,18070,P0479,13
80602,15591,P0690,20
125948,23773,P0396,1
55652,11041,P0469,3
74918,14551,P0136,5
111282,21173,P0881,4
64907,12719,P0012,5
125400,23675,P0906,1
52429,10442,P0978,2
51730,10309,P0256,6
98884,18926,P0812,7
54485,10838,P0497,11
91296,17554,P0058,8
67290,13149,P0957,1
52020,10361,P0845,4
99057,18959,P0054,3
125838,23751,P0329,5
85272,16448,P0078,19
104432,19918,P0489,9
87827,16911,P0837,13
107138,20417,P0504,5
72451,14099,P0306,16
92428,17764,P0430,15
86042,16587,P0289,8
131419,24758,P0301,14
122728,23212,P0180,9
111880,21282,P0723,14
62716,12323,P0315,20
99588,19054,P0381,16
64996,12741,P0428,5
127727,24087,P0750,8
116588,22117,P0678,9
121834,23058,P0179,9
86233,16620,P0939,19
100641,19241,P0703,7
107974,20575,P0411,1
50133,10020,P0640,4
85501,16493,P0781,12
61636,12138,P0533,2
89330,17183,P0312,1
63253,12421,P0273,1
77915,15090,P0219,13
56998,11271,P0635,7
73200,14230,P0705,17
123773,23394,P0031,15
107984,20576,P0603,16
65955,12913,P0506,9
84243,16265,P0409,16
98586,18871,P0516,2
85009,16400,P0193,20
78478,15195,P0650,11
87358,16825,P0051,17
103613,19777,P0983,9
127039,23966,P0488,18
117584,22301,P0392,8
132460,24940,P0547,19
121770,23047,P0673,1
69795,13603,P0051,16
78242,15145,P0981,3
110603,21053,P0900,10
89652,17246,P0107,4
104046,19853,P0256,4
93531,17969,P0288,12
126718,23908,P0152,3
94282,18100,P0755,8
121830,23057,P0174,9
85345,16464,P0527,10
79702,15414,P0512,19
92288,17740,P0456,2
59546,11742,P0547,1
90173,17335,P0027,20
68752,13409,P0215,12
89011,17126,P0820,5
106379,20276,P0242,1
98358,18831,P0633,15
84500,16313,P0186,7
125088,23624,P0832,19
61967,12190,P0799,14
126609,23888,P0310,9
62420,12265,P0765,5
56608,11202,P0742,16
104955,20014,P0155,5
57515,11355,P0910,2
105416,20103,P0888,19
119207,22604,P0548,9
97210,18620,P0531,10
77242,14963,P0448,5
74256,14430,P0488,6
113756,21614,P0393,15
82285,15903,P0291,2
51944,10347,P0645,6
125629,23718,P0058,15
114413,21730,P0414,5
91476,17586,P0552,10
85885,16559,P0203,8
103236,19713,P0057,8
98596,18872,P0517,6
85908,16563,P0734,6
58836,11604,P0935,2
84316,16280,P0046,14
82512,15944,P0809,18
81956,15831,P0140,16
55284,10981,P0351,12
91278,17551,P0225,17
69262,13501,P0082,15
109124,20789,P0023,16
84905,16383,P0817,7
108003,20581,P0947,13
63263,12422,P0473,20
128959,24305,P0433,15
74755,14525,P0334,20
53729,10682,P0799,19
85427,16477,P0476,15
82001,15842,P0395,17
79076,15301,P0958,17
96035,18400,P0011,12
124122,23455,P0338,13
60877,11993,P0963,19
128543,24236,P0625,1
64390,12628,P0329,15
93000,17870,P0641,5
61949,12187,P0224,20
53086,10562,P0421,12
84673,16348,P0211,9
106596,20315,P0128,4
79577,15394,P0527,6
103768,19808,P0414,17
113362,21541,P0138,18
63160,12403,P0936,6
82646,15972,P0120,16
128342,24198,P0739,3
71958,14007,P0919,6
53703,10678,P0136,16
104193,19877,P0134,3
130088,24515,P0315,7
91608,17610,P0947,20
56988,11269,P0999,17
76374,14800,P0299,4
112020,21303,P0570,18
116848,22161,P0162,8
70750,13778,P0348,3
91235,17543,P0334,8
116327,22065,P0483,2
112462,21389,P0050,6
52139,10387,P0187,16
112105,21317,P0325,1
129981,24495,P0758,14
130689,24625,P0135,1
67805,13244,P0815,15
91096,17516,P0571,8
118965,22560,P0121,15
81515,15753,P0839,18
107109,20412,P0149,8
58033,11448,P0993,15
117309,22248,P0373,8
112502,21396,P0007,8
84478,16310,P0954,8
112052,21308,P0265,15
101974,19486,P0007,10
72400,14090,P0645,15
75185,14599,P0634,15
94784,18180,P0149,12
65687,12867,P0112,12
59084,11649,P0115,5
76612,14846,P0072,1
102372,19550,P0518,4
85707,16528,P0788,8
90274,17357,P0834,15
91318,17558,P0379,14
54923,10922,P0783,11
107359,20456,P0017,8
106995,20391,P0940,11
100725,19258,P0197,17
52567,10469,P0724,4
53939,10726,P0859,8
130291,24561,P0953,12
104923,20006,P0679,17
124170,23463,P0725,4
129706,24438,P0800,8
113978,21653,P0331,19
78695,15234,P0708,4
52815,10512,P0584,16
88735,17075,P0848,17
58546,11544,P0964,19
117284,22242,P0385,19
67687,13220,P0588,6
93511,17965,P0489,19
90327,17366,P0426,5
53203,10584,P0810,15
76958,14911,P0153,15
121136,22933,P0869,15
55451,11009,P0167,10
112010,21302,P0365,4
120418,22803,P0612,19
102179,19522,P0239,7
117026,22195,P0879,11
60811,11982,P0147,2
115038,21840,P0418,7
130922,24669,P0598,8
51305,10235,P0936,11
67568,13198,P0223,15
102588,19585,P0669,6
78288,15152,P0179,3
102659,19596,P0665,19
120895,22891,P0020,7
66089,12938,P0578,9
63958,12551,P0166,4
54102,10758,P0897,12
72391,14089,P0847,10
131018,24686,P0896,17
61566,12124,P0748,11
74108,14404,P0130,17
111022,21129,P0670,4
130491,24592,P0828,14
78681,15230,P0717,19
51836,10328,P0175,10
107797,20543,P0692,15
67820,13245,P0023,18
118438,22466,P0571,8
88423,17018,P0359,20
115842,21984,P0903,12
97228,18622,P0451,2
88637,17058,P0076,16
126480,23868,P0450,9
100856,19280,P0038,11
113859,21634,P0512,20
86157,16608,P0414,9
72521,14112,P0182,12
77979,15101,P0098,7
51340,10240,P0626,6
112498,21396,P0689,3
124352,23494,P0054,19
110218,20988,P0342,17
85251,16445,P0983,16
127783,24097,P0902,7
108056,20589,P0243,12
100220,19167,P0368,9
126725,23910,P0676,9
97623,18696,P0314,18
76091,14751,P0864,4
80419,15556,P0999,17
72505,14110,P0529,3
55055,10943,P0874,3
123928,23418,P0675,1
115868,21988,P0994,13
114052,21666,P0455,14
115000,21833,P0920,10
84115,16241,P0433,14
50177,10026,P0444,9
122423,23158,P0540,3
119377,22630,P0567,11
115237,21872,P0740,5
126881,23940,P0360,10
116188,22041,P0768,7
67083,13108,P0253,2
88789,17085,P0133,19
56572,11197,P0417,7
100626,19238,P0634,7
97985,18759,P0262,13
72795,14160,P0613,8
71406,13903,P0361,1
112255,21348,P0154,20
79910,15455,P0490,19
91908,17665,P0444,3
79013,15293,P0743,13
67645,13211,P0028,12
88527,17038,P0565,9
102720,19608,P0694,15
89263,17170,P0427,3
108554,20684,P0943,18
69196,13490,P0956,13
62070,12205,P0419,15
83951,16211,P0837,12
125722,23732,P0102,10
127622,24071,P0171,13
114061,21667,P0416,15
79525,15384,P0274,10
74973,14561,P0820,1
132377,24922,P0555,19
126244,23826,P0586,19
93823,18023,P0547,12
104950,20011,P0145,3
102472,19566,P0388,7
69286,13506,P0424,18
131070,24698,P0894,18
83744,16179,P0014,7
126435,23860,P0535,12
125783,23744,P0933,11
113841,21631,P0869,15
127822,24107,P0109,6
73591,14306,P0490,3
82463,15932,P0845,16
114650,21772,P0383,1
94279,18099,P0373,20
88160,16975,P0414,14
109045,20772,P0358,18
50486,10084,P0654,10
126840,23932,P0005,19
94605,18149,P0703,1
129310,24366,P0474,16
83765,16182,P0901,8
85472,16486,P0893,10
99378,19013,P0704,16
84952,16391,P0261,8
54761,10894,P0064,4
102845,19631,P0479,6
65177,12772,P0613,1
74956,14557,P0493,14
97753,18719,P0136,9
72501,14109,P0190,6
99651,19063,P0474,11
108278,20630,P0728,11
111639,21234,P0311,9
112941,21469,P0302,20
111795,21264,P0643,15
130456,24585,P0212,4
52907,10528,P0163,10
126131,23808,P0752,2
75209,14602,P0814,11
77142,14944,P0949,3
122765,23218,P0521,2
74877,14544,P0412,7
69327,13515,P0003,10
104298,19897,P0075,12
76209,14774,P0755,10
123008,23257,P0588,7
97183,18614,P0441,19
130180,24539,P0543,9
112475,21393,P0587,11
56449,11173,P0543,9
78608,15218,P0885,15
64796,12697,P0345,14
102344,19547,P0305,19
57427,11340,P0531,1
88429,17020,P0507,10
60663,11951,P0695,1
79792,15428,P0218,17
99019,18954,P0582,10
110943,21117,P0282,15
110549,21044,P0088,2
77532,15016,P0944,13
111227,21163,P0364,8
109273,20814,P0915,10
99559,19047,P0926,13
52061,10369,P0963,12
132632,24971,P0066,20
110772,21084,P0661,1
79592,15397,P0006,1
123192,23291,P0887,9
132521,24949,P0089,5
111305,21178,P0871,3
106140,20234,P0051,9
65657,12861,P0273,11
80231,15522,P0733,3
100666,19247,P0797,11
118022,22384,P0971,6
90046,17310,P0433,3
115538,21929,P0742,12
58059,11452,P0078,7
102941,19650,P0706,5
123900,23414,P0108,20
61583,12127,P0990,17
112891,21462,P0217,8
96513,18493,P0564,5
81590,15772,P0506,14
51515,10275,P0039,20
64260,12607,P0114,2
91547,17599,P0025,17
117633,22307,P0075,19
84475,16309,P0483,11
56274,11146,P0193,7
104278,19894,P0512,3
101402,19383,P0255,17
78296,15154,P0558,11
108410,20657,P0793,12
86063,16591,P0551,18
115370,21895,P0343,5
109306,20819,P0201,17
79299,15342,P0033,13
113768,21616,P0474,14
104710,19966,P0599,16
132485,24943,P0754,14
50230,10036,P0993,5
109876,20927,P0459,15
87670,16880,P0882,18
105064,20033,P0723,18
63511,12470,P0610,2
98346,18829,P0750,6
83208,16082,P0694,10
74474,14471,P0339,1
90054,17312,P0510,9
94634,18153,P0213,8
120264,22773,P0982,10
55100,10950,P0112,20
64363,12624,P0421,13
108158,20609,P0358,15
89317,17181,P0739,6
69972,13637,P0189,10
101383,19380,P0089,13
66976,13090,P0388,12
104336,19903,P0512,19
95683,18338,P0647,1
63174,12406,P0915,6
110533,21040,P0102,5
63424,12451,P0222,13
61123,12042,P0673,6
59329,11698,P0255,9
120244,22768,P0402,2
77326,14982,P0765,6
117391,22263,P0088,19
99582,19052,P0312,18
56977,11267,P0653,1
69179,13486,P0993,8
57667,11381,P0955,10
87404,16835,P0414,8
78214,15142,P0214,6
125592,23711,P0270,13
76230,14777,P0215,20
120082,22744,P0308,3
96830,18546,P0314,11
88914,17110,P0686,13
54900,10918,P0845,11
122528,23179,P0722,5
101777,19448,P0327,10
92853,17844,P0255,16
66680,13041,P0516,9
51106,10202,P0703,14
120335,22786,P0826,8
98115,18788,P0556,12
71668,13954,P0220,17
65445,12822,P0809,15
109874,20927,P0677,13
130438,24583,P0781,12
97971,18757,P0582,13
78517,15203,P0533,11
107374,20460,P0022,10
96750,18532,P0069,5
84860,16374,P0892,9
81826,15810,P0673,1
100402,19200,P0802,4
72414,14092,P0780,15
99437,19023,P0016,16
105723,20157,P0778,9
89646,17245,P0824,14
117163,22221,P0681,16
86416,16652,P0855,9
102918,19646,P0926,9
64680,12679,P0694,19
98961,18942,P0886,5
113174,21511,P0651,4
55487,11016,P0420,10
77335,14984,P0872,15
99807,19092,P0872,17
125340,23667,P0861,15
114059,21667,P0100,16
86393,16649,P0073,7
121636,23023,P0669,2
89510,17219,P0989,2
111260,21168,P0925,11
129292,24362,P0054,20
93907,18036,P0132,9
121227,22949,P0787,10
91982,17677,P0643,12
74050,14392,P0495,20
89761,17265,P0436,7
59629,11755,P0008,10
78067,15116,P0594,15
95127,18236,P0322,19
91234,17543,P0913,9
51081,10194,P0403,5
77395,14993,P0052,14
76072,14747,P0069,6
81095,15673,P0735,20
59527,11738,P0479,1
104221,19882,P0213,8
91627,17613,P0060,1
92944,17860,P0937,2
129879,24468,P0473,16
51616,10292,P0592,2
55787,11060,P0586,15
124617,23542,P0041,11
105017,20026,P0634,12
52616,10476,P0568,20
121088,22925,P0168,11
115188,21864,P0223,9
67762,13234,P0859,12
103998,19844,P0094,5
113103,21498,P0515,18
110770,21083,P0071,9
65343,12802,P0432,3
72902,14179,P0813,8
95575,18316,P0496,13
93091,17890,P0813,18
104804,19986,P0161,8
81881,15820,P0274,9
85594,16508,P0802,10
131335,24743,P0527,7
83494,16133,P0612,19
128012,24141,P0108,4
119186,22600,P0562,8
88238,16987,P0651,15
58575,11550,P0488,10
54695,10880,P0830,6
61269,12071,P0551,18
62731,12326,P0488,15
92592,17794,P0823,12
63002,12371,P0473,19
55831,11066,P0321,15
106501,20297,P0352,20
78549,15207,P0782,15
71707,13961,P0886,18
124183,23465,P0838,20
76635,14850,P0448,2
90246,17352,P0009,20
90570,17415,P0358,3
55929,11081,P0184,15
109498,20854,P0105,16
55692,11048,P0424,2
104779,19979,P0885,13
84469,16307,P0014,12
94389,18116,P0376,14
56076,11108,P0767,8
85756,16537,P0277,11
83274,16093,P0230,3
109838,20920,P0737,1
105026,20027,P0743,20
76964,14912,P0442,2
72338,14078,P0187,15
110574,21049,P0445,6
96336,18456,P0002,4
116990,22190,P0991,18
99102,18968,P0716,10
108505,20676,P0263,16
97470,18668,P0260,17
115058,21843,P0245,3
82430,15927,P0105,13
127269,24007,P0436,12
100227,19170,P0662,6
103985,19843,P0221,2
117572,22299,P0949,16
101136,19335,P0704,10
77772,15058,P0416,5
115807,21977,P0285,2
70140,13668,P0690,7
73248,14237,P0379,16
96134,18414,P0075,14
112082,21314,P0695,8
128126,24160,P0839,1
127052,23968,P0998,12
90554,17411,P0903,7
121378,22980,P0528,10
119989,22727,P0948,2
88054,16952,P0149,15
72473,14103,P0177,16
110284,20999,P0959,2
100648,19242,P0226,6
111071,21137,P0841,17
64727,12686,P0593,18
59473,11728,P0980,9
114374,21724,P0045,16
128134,24162,P0810,2
111081,21139,P0995,20
119812,22702,P0001,15
122084,23102,P0658,12
83761,16181,P0004,12
109340,20825,P0755,13
115005,21835,P0224,11
68221,13326,P0727,2
80040,15477,P0945,20
66805,13060,P0735,20
129309,24366,P0261,19
111785,21262,P0707,19
60424,11905,P0671,2
53216,10588,P0200,19
55764,11056,P0092,6
69400,13528,P0438,14
120348,22789,P0942,8
93563,17975,P0565,11
59063,11646,P0675,12
123443,23333,P0986,3
131407,24754,P0022,13
68126,13307,P0955,6
95725,18343,P0911,4
130314,24564,P0824,3
118811,22531,P0722,3
110787,21086,P0487,18
51372,10246,P0988,17
92985,17869,P0297,10
51469,10267,P0162,18
103222,19709,P0006,16
89084,17139,P0818,9
51682,10301,P0583,15
62138,12217,P0888,19
80835,15630,P0779,8
111987,21299,P0248,17
82717,15985,P0564,15
94432,18123,P0839,5
68345,13344,P0833,11
123156,23285,P0261,9
62323,12248,P0821,17
72224,14060,P0387,3
70351,13708,P0301,13
89921,17292,P0617,12
65067,12754,P0342,18
53073,10560,P0440,17
105009,20023,P0135,7
126522,23874,P0112,17
119762,22693,P0932,14
97124,18603,P0191,4
86351,16642,P0389,13
131499,24770,P0044,1
70353,13708,P0182,1
84099,16239,P0238,16
110586,21052,P0927,12
59810,11790,P0648,8
105198,20056,P0688,15
62210,12231,P0293,8
105854,20180,P0301,14
111726,21251,P0408,7
55166,10961,P0559,9
90143,17331,P0019,3
87446,16842,P0195,7
67468,13181,P0943,1
64480,12645,P0718,3
96610,18510,P0084,19
53236,10591,P0901,19
66460,13004,P0708,8
50066,10009,P0080,20
131056,24695,P0788,13
108900,20747,P0584,12
99491,19031,P0930,18
126154,23813,P0130,3
107980,20576,P0124,5
119350,22627,P0732,1
96271,18442,P0433,13
81184,15690,P0737,9
107646,20515,P0146,17
84585,16329,P0414,10
53684,10675,P0492,1
125644,23721,P0775,15
50541,10094,P0521,16
126217,23821,P0174,2
103914,19830,P0737,5
94976,18213,P0645,3
91740,17633,P0223,8
112703,21428,P0703,14
128829,24284,P0574,2
81773,15800,P0030,1
63045,12379,P0498,14
129238,24355,P0518,11
125048,23616,P0726,15
50081,10011,P0209,8
82908,16025,P0758,7
66153,12951,P0740,7
106499,20297,P0142,19
120479,22812,P0553,8
80347,15543,P0833,9
72036,14024,P0110,6
50169,10025,P0097,4
94965,18212,P0473,3
70293,13696,P0956,20
105322,20080,P0432,15
54144,10765,P0820,1
116246,22053,P0039,6
132160,24888,P0065,15
124513,23525,P0741,17
129593,24415,P0451,14
93910,18036,P0388,2
95868,18370,P0400,11
108515,20678,P0569,20
102796,19622,P0268,13
126387,23852,P0830,10
98971,18943,P0289,19
79595,15397,P0926,13
112111,21318,P0039,18
58377,11512,P0374,3
55537,11024,P0372,6
57311,11325,P0544,13
70398,13715,P0077,13
68900,13439,P0727,14
67133,13118,P0601,10
110680,21067,P0896,1
113153,21507,P0300,8
108817,20737,P0569,8
64219,12596,P0021,2
120842,22880,P0395,3
107926,20566,P0604,5
51991,10355,P0990,1
65404,12815,P0736,19
82937,16030,P0863,18
86265,16625,P0935,3
85941,16568,P0255,20
96850,18549,P0666,19
64268,12608,P0151,11
53632,10666,P0989,10
67403,13169,P0747,10
76576,14841,P0952,12
74757,14525,P0907,7
121137,22933,P0493,15
77216,14958,P0640,9
68982,13452,P0839,18
92806,17833,P0344,11
94729,18169,P0200,13
62389,12260,P0451,18
117358,22258,P0087,14
107219,20434,P0933,8
57456,11344,P0310,10
91269,17550,P0723,19
111992,21299,P0758,17
112041,21307,P0867,3
96791,18541,P0315,7
110835,21092,P0814,11
112800,21448,P0948,14
108693,20712,P0374,6
123920,23418,P0392,10
50691,10120,P0787,17
51943,10347,P0999,11
58471,11528,P0039,6
109886,20929,P0320,19
103269,19719,P0625,19
78871,15264,P0977,4
60435,11906,P0466,14
102381,19552,P0213,19
83624,16156,P0403,5
79650,15404,P0300,11
86256,16623,P0008,3
81736,15795,P0986,1
65621,12855,P0039,20
111140,21148,P0863,12
84239,16265,P0326,14
68723,13404,P0324,7
81662,15784,P0331,9
57123,11294,P0376,10
87315,16818,P0321,10
109713,20894,P0899,8
104629,19950,P0477,8
53744,10687,P0208,8
68528,13372,P0191,3
54178,10773,P0824,10
70037,13648,P0045,12
98508,18855,P0456,3
64673,12678,P0592,12
100365,19194,P0715,13
109848,20922,P0017,16
116745,22143,P0993,2
68352,13345,P0649,3
68019,13282,P0437,5
73938,14371,P0311,14
91499,17590,P0658,15
63823,12529,P0668,10
93479,17958,P0434,19
51648,10297,P0065,19
56174,11127,P0235,3
59363,11705,P0077,4
84301,16279,P0001,13
129391,24381,P0329,18
50117,10018,P0759,20
115084,21846,P0074,20
60848,11988,P0330,3
84030,16225,P0379,12
117559,22297,P0916,7
98968,18943,P0941,16
99895,19106,P0662,7
118977,22562,P0702,13
78446,15185,P0367,2
109441,20845,P0539,6
115133,21857,P0475,16
111777,21260,P0075,10
56510,11184,P0712,12
53356,10611,P0888,20
105272,20071,P0075,16
126297,23838,P0637,12
127037,23966,P0978,15
102821,19626,P0919,17
95300,18268,P0007,2
97823,18731,P0393,1
62533,12288,P0505,10
114311,21713,P0425,13
74594,14491,P0738,17
51966,10350,P0854,15
86023,16584,P0367,9
102745,19612,P0958,4
52045,10366,P0654,16
124068,23446,P0421,1
68499,13366,P0698,2
126284,23835,P0711,1
82734,15988,P0210,18
86368,16645,P0920,3
71954,14007,P0749,10
81689,15789,P0526,11
86970,16748,P0548,1
105223,20061,P0109,12
51932,10345,P0880,13
79710,15416,P0237,4
116530,22105,P0412,10
87010,16755,P0034,5
75916,14719,P0264,10
108442,20663,P0967,20
119939,22720,P0420,2
121195,22944,P0586,20
113050,21490,P0271,18
97345,18641,P0795,17
74849,14539,P0599,4
108082,20594,P0194,13
110022,20954,P0050,19
105352,20089,P0595,8
78733,15240,P0495,20
84318,16281,P0025,10
63037,12378,P0307,10
57410,11338,P0594,2
78109,15125,P0465,17
126868,23938,P0681,15
130527,24600,P0866,20
128320,24194,P0708,15
77729,15051,P0924,19
64972,12733,P0632,14
103018,19663,P0300,15
55009,10937,P0073,4
96349,18458,P0869,8
126337,23844,P0771,6
91987,17678,P0518,13
55974,11087,P0402,15
62248,12235,P0639,5
94651,18156,P0077,5
92676,17810,P0536,11
61763,12155,P0398,6
121353,22974,P0685,17
53161,10576,P0042,16
57142,11296,P0113,15
61231,12063,P0424,19
123198,23292,P0963,16
111009,21125,P0100,10
57291,11322,P0277,3
57603,11370,P0464,2
64125,12579,P0721,2
115221,21870,P0279,3
81449,15738,P0692,6
58701,11573,P0916,6
87896,16924,P0172,11
70108,13661,P0913,8
60113,11843,P0856,10
51804,10322,P0735,19
78246,15146,P0013,12
84827,16369,P0372,15
103134,19690,P0621,10
110108,20969,P0222,13
73674,14328,P0786,11
126372,23849,P0384,20
114287,21708,P0774,17
68378,13349,P0183,5
79752,15423,P0260,8
59918,11811,P0343,20
56764,11230,P0634,4
116887,22168,P0734,19
120711,22857,P0888,18
105122,20045,P0761,3
51194,10216,P0239,2
66425,12996,P0491,15
105924,20191,P0177,4
100147,19154,P0775,14
109976,20945,P0740,20
60243,11867,P0336,9
126322,23841,P0123,15
66412,12994,P0957,17
130775,24640,P0156,11
129515,24405,P0811,15
67430,13174,P0518,5
110918,21109,P0352,1
58885,11614,P0657,6
110004,20951,P0433,13
60022,11830,P0018,7
57136,11295,P0853,11
118670,22505,P0846,13
90875,17468,P0188,5
63587,12483,P0121,16
65880,12902,P0830,2
73481,14287,P0380,3
84467,16307,P0448,10
132131,24883,P0035,9
131898,24847,P0440,12
106794,20357,P0582,4
120972,22906,P0789,14
69576,13561,P0210,18
108454,20666,P0149,7
66540,13019,P0950,11
93571,17976,P0867,11
57047,11280,P0668,18
84278,16274,P0186,14
88544,17040,P0545,7
93487,17959,P0226,14
108652,20705,P0104,3
126716,23907,P0368,6
83295,16097,P0652,1
101938,19478,P0596,15
70560,13747,P0353,12
97867,18742,P0833,15
109960,20942,P0976,8
109660,20883,P0768,9
60281,11876,P0612,6
73441,14279,P0644,8
51693,10304,P0919,10
62261,12237,P0306,20
115966,22004,P0704,8
83270,16092,P0923,11
72599,14125,P0987,10
103670,19788,P0085,10
52933,10533,P0997,19
97114,18601,P0492,16
57940,11428,P0368,5
61122,12042,P0455,8
117089,22207,P0441,3
129213,24349,P0128,3
111131,21146,P0516,16
52106,10379,P0594,20
117302,22246,P0580,10
74454,14467,P0191,12
73513,14293,P0926,8
85955,16571,P0269,6
111149,21149,P0922,6
103451,19748,P0909,3
122429,23160,P0817,9
66877,13072,P0316,5
127546,24058,P0642,11
103241,19714,P0666,10
92958,17863,P0736,3
61552,12121,P0977,15
105929,20192,P0922,20
70784,13786,P0570,18
130040,24506,P0703,5
112014,21302,P0618,17
108423,20660,P0353,13
93083,17887,P0058,18
67065,13105,P0528,17
117886,22359,P0076,2
84261,16271,P0919,13
115822,21980,P0814,20
84821,16368,P0445,5
90710,17436,P0824,5
94506,18133,P0263,16
121573,23012,P0461,12
78772,15248,P0377,2
124055,23444,P0582,6
91902,17663,P0588,3
127451,24042,P0303,1
111644,21234,P0841,10
62408,12262,P0790,12
71671,13955,P0689,19
85213,16439,P0032,11
128365,24201,P0316,16
73476,14287,P0405,16
92357,17750,P0929,10
52984,10544,P0931,12
53085,10562,P0898,10
111069,21137,P0070,18
68965,13448,P0612,3
90755,17446,P0995,7
69940,13632,P0479,14
55888,11074,P0851,8
75593,14665,P0462,15
94024,18057,P0369,15
124998,23608,P0556,5
70114,13663,P0829,19
58140,11468,P0611,12
83695,16172,P0653,1
83145,16070,P0641,3
117783,22339,P0228,20
125096,23625,P0059,7
99539,19044,P0891,15
119404,22635,P0971,3
93161,17900,P0226,10
51367,10244,P0968,20
59704,11772,P0321,6
67307,13152,P0926,6
83476,16130,P0515,1
80416,15556,P0434,18
59398,11712,P0120,18
69272,13504,P0511,11
111496,21210,P0574,2
77355,14987,P0111,12
116748,22143,P0106,5
123254,23302,P0088,9
98979,18945,P0146,5
69484,13543,P0726,3
131350,24744,P0668,3
131160,24714,P0774,2
86236,16621,P0173,14
101003,19304,P0857,20
54624,10864,P0232,9
118505,22477,P0374,1
132008,24864,P0931,16
107713,20526,P0724,20
121106,22929,P0272,20
115186,21864,P0958,11
114957,21826,P0117,19
101417,19385,P0790,5
85146,16425,P0669,17
108964,20758,P0386,16
117255,22237,P0039,13
111894,21285,P0938,2
94945,18208,P0638,19
84444,16303,P0830,18
131557,24781,P0686,1
57259,11317,P0898,12
101086,19324,P0366,8
117677,22317,P0669,1
77545,15018,P0479,19
108079,20593,P0170,20
113468,21559,P0003,7
72558,14118,P0306,15
107105,20411,P0491,9
86190,16614,P0903,18
75240,14608,P0831,13
116096,22025,P0069,10
71169,13860,P0823,2
124946,23598,P0033,18
131963,24856,P0866,19
76426,14812,P0017,9
97873,18744,P0589,12
59250,11681,P0086,19
68034,13284,P0675,15
63526,12473,P0226,18
50605,10103,P0609,8
76245,14780,P0336,6
