113143,P0357,19
100010,P0760,17
75947,P0911,7
86791,P0293,15
99262,PX2202,5
72991,P0516,11
74269,P0563,2
88302,P0778,1
97575,P0537,17
67017,P0183,3
113444,P0201,13
82839,P0561,9
79830,P0590,20
125972,P0006,18
72158,P0090,13
107613,P0260,18
116589,P0570,10
102366,P0367,19
58012,P0630,7
100411,P0371,12
62186,P0947,13
82602,P0131,16
53411,P0680,8
111420,P0727,3
59209,P0203,2
103560,P0658,4
81457,P0398,19
63630,P0553,19
104945,P0921,6
82139,P0832,12
66734,P0722,17
60755,P0955,14
90798,PX6117,6
123415,P0895,6
57573,P0803,13
109989,P0919,2
56234,P0646,10
120454,P0014,12
56004,P0474,6
82078,P0328,13
77856,P0619,20
130000,P0729,11
115297,P0941,8
91008,P0164,2
110144,P0038,1
64560,P0815,5
101044,P0313,18
100360,P0806,10
92938,P0294,14
83028,P0797,4
104673,P0217,11
128976,P0227,19
99408,P0854,18
102185,P0554,9
63228,P0396,14
85801,P0760,8
121385,P0574,1
73823,P0332,8
56062,P0311,11
87515,P0095,19
77533,P0656,4
106064,P0659,18
127265,P0121,6
86198,P0576,18
83916,P0618,1
103255,P0009,1
72469,P0142,13
51276,P0718,3
106199,P0885,4
110249,P0543,7
94212,P0396,6
117499,P0865,18
109066,P0069,6
100552,P0837,6
86197,P0794,15
69533,P0367,8
82079,P0765,6
93195,PX4138,3
63865,P0104,18
108427,P0127,18
115773,P0120,1
92103,P0190,20
98155,P0968,18
130864,P0142,5
50905,P0502,3
127908,P0714,16
104102,P0400,8
93348,PX5140,7
83989,P0038,10
80307,P0189,13
127009,P0662,12
120560,P0757,16
97899,PX9147,5
70627,P0971,14
89676,P0082,5
113023,P0965,14
78769,P0995,1
97769,PX8501,4
111492,P0073,11
82986,P0480,8
99349,P0149,14
76304,P0398,2
91865,P0451,9
55587,P0284,19
132561,P0662,17
64237,P0352,20
97138,PX2043,7
99074,PX3102,6
92631,P0813,19
69971,P0490,5
62093,P0679,6
90472,P0932,17
105872,P0981,18
122361,P0024,7
119279,P0792,8
87801,P0604,15
109821,P0026,18
85016,P0589,20
88699,P0858,20
132704,P0603,18
64600,P0011,1
73571,P0945,10
61538,P0380,10
131593,P0620,1
55022,P0772,4
125189,P0406,11
81437,P0678,9
130691,P0811,2
52625,P0518,10
65035,P0248,7
90232,P0446,13
127289,P0341,19
105955,P0803,18
104025,P0104,2
70597,P0562,3
96811,P0872,18
126883,P0196,13
80909,P0762,2
80605,P0846,4
130986,P0626,8
84068,P0153,12
119760,P0500,14
106594,P0215,4
93290,PX7572,7
81570,P0422,6
118864,P0496,1
78731,P0246,4
76723,P0135,5
112944,P0236,7
96112,P0999,6
71443,P0278,15
117940,P0117,3
72130,P0414,11
94576,P0940,4
84892,P0017,7
51373,P0307,1
81940,P0370,11
60865,P0215,4
82930,P0397,19
107590,P0873,20
58519,P0862,14
74844,P0928,8
79903,P0785,12
128401,P0486,15
52200,P0517,1
81657,P0117,10
55336,P0967,11
98805,P0467,17
54543,P0920,15
79162,P0092,9
60146,P0673,7
91303,PX6594,6
72192,P0440,8
75556,P0958,8
132655,P0533,3
60109,P0911,11
105725,P0051,4
90366,P0294,9
91963,PX8339,2
64935,P0424,20
96345,P0945,19
60180,P0482,4
63454,P0558,10
108765,P0919,1
59874,P0657,17
118786,P0397,12
90870,PX4298,10
82223,P0389,1
58115,P0703,1
104663,P0836,1
83190,P0174,19
130268,P0125,16
98109,P0545,2
77551,P0855,4
73635,P0023,1
123394,P0036,5
88282,P0055,1
131285,P0943,19
115527,P0146,2
90397,PX7666,6
112003,P0894,9
125933,P0629,6
87568,P0009,11
105252,P0736,18
109409,P0444,19
117734,P0248,3
78928,P0676,15
90988,P0820,1
79546,P0410,2
95504,P0732,7
104207,P0036,14
84918,P0299,5
50823,P0273,3
65669,P0895,19
69389,P0716,1
130444,P0802,16
86284,P0956,10
95481,P0192,3
99196,P0315,18
111842,P0814,6
114327,P0172,8
72604,P0389,7
105901,P0805,19
90793,P0965,1
113420,P0563,3
109049,P0970,12
111621,P0341,17
60925,P0516,16
83455,P0769,19
92929,P0583,4
125914,P0744,8
60378,P0643,18
98957,P0761,13
50632,P0830,7
128574,P0701,8
75539,P0786,9
93761,P0135,5
83802,P0378,3
118473,P0643,10
51886,P0095,4
116550,P0613,4
66187,P0386,11
85037,P0223,7
62649,P0239,2
114859,P0271,14
70963,P0622,1
108171,P0242,16
83995,P0332,15
78225,P0397,3
113587,P0881,7
54702,P0707,4
93444,P0964,9
99214,P0744,14
93469,PX9140,6
64014,P0349,2
78496,P0292,13
94444,PX6387,2
92879,P0323,6
122163,P0164,1
125380,P0197,7
94645,PX1566,6
76021,P0190,3
129236,P0911,5
89507,P0226,3
127402,P0282,17
105511,P0282,19
69970,P0210,1
95900,P0007,15
92459,PX2883,7
132022,P0142,14
94265,P0859,12
116691,P0238,5
123298,P0096,6
71175,P0123,4
94481,P0794,19
94873,P0335,10
73365,P0123,1
56803,P0122,5
70360,P0978,7
126287,P0533,9
120820,P0125,1
131877,P0676,3
80097,P0383,2
129248,P0320,2
130903,P0793,18
95922,P0478,7
84323,P0368,1
52944,P0196,12
107038,P0268,13
81211,P0558,9
107050,P0252,8
124477,P0550,11
118191,P0534,3
99793,P0837,13
118410,P0306,2
52522,P0419,8
123563,P0830,3
100892,P0126,2
114137,P0212,18
58277,P0150,19
116124,P0447,2
73689,P0944,17
94156,P0339,6
109339,P0396,20
96203,P0499,4
125971,P0802,16
74878,P0299,1
117092,P0340,3
80276,P0584,7
50643,P0812,6
51402,P0404,19
110267,P0698,4
100249,P0064,10
71800,P0622,17
91583,P0052,12
124465,P0228,4
72462,P0279,2
55321,P0924,15
117977,P0076,12
99409,P0222,8
107048,P0196,19
112813,P0556,7
112221,P0152,13
104633,P0981,11
64908,P0098,15
127165,P0753,16
130018,P0989,3
54021,P0930,17
114090,P0969,13
103035,P0822,10
65860,P0517,4
92138,P0982,16
76045,P0977,11
64416,P0094,9
98389,PX2799,7
50046,P0882,9
66250,P0347,15
93971,P0386,6
52433,P0650,8
54816,P0966,1
80727,P0608,1
111201,P0430,3
126650,P0180,5
81413,P0759,20
90880,PX1103,5
61715,P0639,7
52082,P0429,11
65259,P0904,2
83979,P0252,9
113789,P0526,4
94656,P0453,16
65764,P0309,7
100647,P0802,12
89689,P0829,19
125413,P0072,15
101595,P0868,4
83183,P0155,7
127505,P0821,17
64656,P0140,14
69104,P0459,1
102482,P0385,10
94505,P0376,1
95933,P0069,1
98225,PX8416,6
82153,P0605,4
99534,P0022,18
93034,PX4093,6
73984,P0406,19
78487,P0932,20
73774,P0715,8
120516,P0582,11
83362,P0779,14
57764,P0047,12
119424,P0666,8
73103,P0274,17
113475,P0492,16
106552,P0684,3
56203,P0798,16
62175,P0977,10
51740,P0888,17
82815,P0401,5
119239,P0812,19
73545,P0788,18
79817,P0905,6
124543,P0299,15
82846,P0822,1
108560,P0486,6
101973,P0246,14
74258,P0630,11
68388,P0283,8
112939,P0687,5
50289,P0136,4
101509,P0374,16
74627,P0624,10
117006,P0886,6
72211,P0919,12
63220,P0198,3
100947,P0270,5
117939,P0720,15
58956,P0909,1
99926,P0594,14
114415,P0378,8
101674,P0568,11
115298,P0373,10
103496,P0808,5
55864,P0760,19
126167,P0369,8
90998,P0850,8
82187,P0383,6
64503,P0941,7
123775,P0809,8
121917,P0986,14
123010,P0330,10
90464,P0198,20
116002,P0815,5
129591,P0746,17
119022,P0579,2
103829,P0708,14
108519,P0874,11
122918,P0252,1
56387,P0531,3
98891,PX1171,4
75160,P0229,6
94982,P0957,4
124451,P0350,5
99229,PX1523,10
124956,P0389,8
76422,P0602,17
81717,P0039,12
86485,P0096,14
56564,P0893,4
90386,PX8253,8
107421,P0170,1
93680,P0981,13
77973,P0260,2
104448,P0451,12
132365,P0410,20
98712,P0022,1
90329,PX4046,3
96374,PX1196,7
85045,P0479,17
56911,P0875,2
96871,P0812,15
52143,P0279,2
95447,PX5379,10
95173,P0002,1
97198,P0807,10
92501,P0312,15
54929,P0894,3
90356,PX4613,10
124247,P0513,6
131370,P0376,19
103276,P0237,11
63332,P0888,13
64743,P0245,11
126591,P0408,17
91219,PX8249,7
82661,P0480,12
69886,P0927,17
90536,P0467,10
115599,P0995,18
62806,P0986,12
54148,P0161,11
65228,P0402,3
56168,P0392,19
93079,P0099,7
60368,P0447,10
97573,P0489,13
108203,P0888,14
65229,P0536,5
109751,P0934,9
107100,P0930,7
54936,P0432,7
77774,P0639,17
89469,P0664,5
75770,P0667,5
70780,P0070,2
111141,P0844,12
130101,P0152,19
57737,P0582,6
95860,P0436,12
107387,P0700,7
96189,P0502,19
98234,PX5046,4
93660,PX6713,9
59773,P0788,2
80934,P0801,2
68993,P0860,10
72376,P0646,5
106201,P0484,1
110433,P0400,7
67526,P0059,6
119321,P0648,15
54750,P0678,7
116092,P0682,13
91844,P0052,12
111625,P0960,15
72490,P0805,5
50469,P0574,2
75269,P0819,7
105707,P0858,16
93986,P0971,20
74788,P0753,14
85204,P0984,14
65899,P0765,4
83728,P0163,15
106339,P0869,6
120517,P0570,17
103874,P0569,20
55107,P0740,2
94065,P0806,10
105378,P0298,10
102704,P0609,12
83073,P0452,19
102020,P0185,3
107453,P0301,6
76429,P0521,8
82309,P0898,5
83457,P0200,10
131637,P0154,6
104488,P0171,18
85341,P0948,2
113247,P0739,10
114615,P0135,5
76981,P0994,1
119864,P0294,8
89002,P0379,12
124855,P0744,13
100119,P0125,11
93685,P0043,17
56780,P0509,16
118132,P0928,11
112357,P0722,20
50598,P0789,6
107640,P0878,2
98284,P0611,12
95227,P0597,16
68978,P0838,12
90593,PX3506,8
97494,PX2528,5
107004,P0759,10
63019,P0652,8
55258,P0702,1
67531,P0624,5
132246,P0585,1
82155,P0248,3
66963,P0846,14
85334,P0563,11
106414,P0463,17
98516,P0848,14
116528,P0039,3
120976,P0490,12
90275,PX6912,9
63816,P0696,2
102811,P0353,19
103566,P0407,6
67885,P0331,8
82529,P0949,4
74517,P0379,12
90159,P0044,7
87984,P0698,4
77041,P0076,16
66802,P0203,18
109556,P0094,8
110814,P0231,12
70720,P0603,16
125426,P0173,12
130772,P0551,4
78061,P0001,6
101661,P0113,20
80941,P0227,9
126596,P0900,17
76594,P0802,1
117847,P0072,5
65482,P0100,20
121652,P0859,8
79144,P0661,13
61667,P0127,11
92713,P0406,18
73257,P0350,3
56172,P0779,7
122629,P0341,10
91758,PX7929,8
99318,P0069,8
127044,P0630,1
119057,P0971,3
90290,PX9976,6
90585,P0324,18
56444,P0727,4
84806,P0021,9
56214,P0472,7
50616,P0684,4
124723,P0961,6
125503,P0201,15
61463,P0432,2
129102,P0369,2
61549,P0752,14
112881,P0089,12
129554,P0755,17
87399,P0452,10
76053,P0539,18
113564,P0623,13
60276,P0926,5
106712,P0773,11
125881,P0436,16
109495,P0103,12
93295,P0441,18
124766,P0404,5
117772,P0127,4
65105,P0525,2
101404,P0953,4
68032,P0591,11
111194,P0303,1
124529,P0834,10
92209,P0056,18
66339,P0362,1
111111,P0581,5
132050,P0858,2
55294,P0757,15
80773,P0647,7
110650,P0054,4
54604,P0127,15
89085,P0484,2
126034,P0170,2
127008,P0505,18
122858,P0320,18
62487,P0950,16
98179,P0947,8
79996,P0747,5
62226,P0745,3
80485,P0365,13
73021,P0352,9
84489,P0228,7
69178,P0616,6
87922,P0777,4
90968,P0544,18
131062,P0476,4
122215,P0832,7
53915,P0819,12
54663,P0109,7
121541,P0729,4
68219,P0702,11
91679,P0412,17
50557,P0617,12
122758,P0852,19
53811,P0360,7
122433,P0677,1
101317,P0532,18
52496,P0388,20
69481,P0757,1
88891,P0683,19
103078,P0828,16
78634,P0110,7
70745,P0284,7
131242,P0106,15
96446,PX6289,3
117156,P0189,16
100715,P0252,13
116439,P0558,12
118250,P0262,10
127006,P0671,9
101486,P0876,1
85315,P0300,12
92420,P0206,1
90627,PX4718,9
111916,P0381,1
59286,P0927,12
107446,P0439,3
94048,P0142,6
80473,P0961,6
129574,P0893,10
111712,P0187,6
57959,P0334,3
66147,P0917,12
68632,P0168,16
50902,P0413,7
121993,P0117,1
104391,P0262,9
121545,P0111,14
71493,P0252,14
110246,P0377,12
85630,P0863,6
97207,P0232,13
117418,P0464,15
100075,P0309,11
72776,P0334,20
80857,P0858,3
97457,P0247,17
105951,P0182,5
127299,P0485,8
103899,P0631,19
78835,P0247,1
79902,P0790,12
51417,P0548,2
118405,P0352,17
97532,P0144,1
59457,P0001,11
84200,P0116,1
51573,P0924,12
77333,P0711,19
89398,P0981,16
63781,P0638,2
95617,P0907,16
94626,P0888,8
64884,P0646,16
113826,P0352,20
116475,P0935,17
75134,P0067,19
52278,P0828,13
52306,P0373,6
131129,P0341,18
66785,P0933,1
58132,P0229,11
118008,P0035,19
95797,PX7001,10
94809,P0607,5
82334,P0553,7
79673,P0498,15
95522,P0968,18
106042,P0014,18
113822,P0142,3
57789,P0693,8
92253,P0708,12
100080,P0377,2
129326,P0220,11
74229,P0760,6
55399,P0468,10
83856,P0898,1
74626,P0438,6
57986,P0829,12
57423,P0892,6
96602,P0832,9
91643,P0103,2
115731,P0181,1
92047,PX4878,8
99128,PX7961,2
65658,P0548,18
73695,P0720,5
100721,P0858,2
129194,P0805,9
84088,P0611,20
123985,P0619,5
51045,P0295,9
90677,PX6202,9
92232,P0555,11
117045,P0736,13
78749,P0269,3
130273,P0480,17
54023,P0910,20
58917,P0686,10
83463,P0285,19
59668,P0043,19
56320,P0614,8
92187,PX9029,3
50096,P0619,10
107632,P0830,16
91376,PX1884,2
108780,P0168,2
95277,P0745,1
121314,P0645,3
68425,P0850,10
115453,P0499,14
78447,P0184,8
50774,P0214,5
83367,P0727,3
65548,P0001,13
75822,P0303,3
94946,PX8720,7
53974,P0594,2
120701,P0009,2
81083,P0375,12
72663,P0167,3
105663,P0056,14
109416,P0482,3
98088,P0278,11
130558,P0300,19
131323,P0138,14
68566,P0725,8
51391,P0771,13
53844,P0173,4
56789,P0262,19
70180,P0336,17
89499,P0170,6
95276,P0113,9
74119,P0657,4
126207,P0298,18
74147,P0247,9
57960,P0457,11
90835,P0240,8
99438,P0224,1
102946,P0855,18
99382,P0361,10
78132,P0836,18
101017,P0865,11
124994,P0472,4
69319,P0907,14
113528,P0489,18
117327,P0315,19
101285,P0502,14
110833,P0876,11
99165,P0104,7
110031,P0376,18
64915,P0665,9
100900,P0716,20
67819,P0571,4
96225,P0020,15
104324,P0900,6
71891,P0840,18
82829,P0464,6
71321,P0218,15
63093,P0442,17
92872,PX8272,5
110052,P0872,17
102208,P0430,4
66553,P0310,3
131257,P0351,8
99390,P0468,18
56379,P0925,6
86081,P0373,6
87955,P0735,3
120239,P0931,20
93218,P0022,20
79271,P0793,1
123713,P0377,14
93217,P0601,14
94636,PX6723,5
71510,P0372,2
92305,P0967,6
71365,P0484,10
55058,P0149,15
116541,P0092,4
95325,P0114,4
57255,P0924,3
80278,P0815,2
54358,P0511,4
131270,P0463,14
67224,P0284,1
56690,P0805,9
70829,P0617,4
89714,P0711,2
106283,P0712,1
123078,P0531,12
116913,P0051,13
115837,P0467,12
87296,P0253,7
95979,P0796,6
114714,P0606,11
92691,PX7055,2
114289,P0950,4
120574,P0049,1
120697,P0368,9
69030,P0433,13
130197,P0831,15
53586,P0129,10
101145,P0953,1
51514,P0783,8
80831,P0195,2
56770,P0670,9
93230,PX2899,9
78439,P0703,8
83128,P0377,17
128033,P0789,4
59847,P0461,7
125254,P0036,3
90001,PX9539,2
94482,P0358,5
92034,P0083,4
122836,P0145,10
56941,P0481,18
70999,P0306,18
116961,P0988,1
65921,P0179,1
91877,P0692,17
129150,P0005,3
103880,P0387,1
94863,PX1777,10
117202,P0305,4
118130,P0481,10
59898,P0595,11
55133,P0897,8
102229,P0402,15
104135,P0146,3
75656,P0875,9
120270,P0143,12
119427,P0413,3
83944,P0439,5
68054,P0736,15
80457,P0730,20
69011,P0675,3
68163,P0927,1
79765,P0862,1
85626,P0246,1
98356,PX8808,9
123745,P0054,11
61488,P0754,3
103865,P0079,2
70692,P0438,10
93317,P0444,18
61504,P0011,9
120303,P0170,16
97420,P0764,2
84725,P0111,5
68344,P0883,18
115744,P0791,7
125747,P0953,18
62996,P0055,5
67491,P0618,18
99676,P0137,20
117981,P0567,11
50481,P0316,1
129874,P0189,5
82081,P0194,10
120260,P0923,8
108259,P0366,10
125761,P0870,15
77742,P0364,14
73583,P0292,18
80829,P0478,3
93381,P0399,4
103138,P0796,13
64789,P0762,4
132083,P0307,18
55194,P0348,6
123778,P0427,1
108810,P0065,20
94928,PX6867,3
99360,P0568,18
131498,P0550,13
120222,P0589,1
65432,P0052,3
105580,P0018,5
126880,P0839,8
111246,P0123,19
95095,P0382,1
87864,P0651,16
130994,P0917,8
80412,P0784,12
123692,P0080,2
56639,P0898,19
108615,P0245,12
118394,P0111,12
94450,P0380,19
54540,P0688,18
76573,P0036,6
100031,P0607,11
59331,P0302,5
70333,P0226,1
66943,P0733,1
94630,P0173,6
56585,P0282,20
108839,P0401,14
117272,P0875,4
101900,P0931,9
72753,P0767,3
102523,P0548,1
52945,P0800,20
104493,P0135,2
105559,P0130,1
102805,P0933,3
55213,P0667,4
109302,P0648,3
96000,P0607,5
113228,P0358,7
119793,P0912,14
122236,P0997,5
125863,P0624,20
81651,P0108,14
122166,P0927,2
129152,P0856,9
101482,P0908,20
102965,P0957,1
108253,P0638,10
54863,P0741,7
106689,P0317,8
94740,PX7439,3
128598,P0050,1
107002,P0195,1
82915,P0206,14
114390,P0478,9
99107,P0842,3
71258,P0556,8
114375,P0084,5
84664,P0650,11
128505,P0988,15
51507,P0933,12
103614,P0576,19
50583,P0191,10
59148,P0719,15
99481,PX1808,10
128142,P0854,19
53310,P0634,10
130637,P0248,1
73031,P0974,11
95134,P0260,7
120964,P0468,6
112810,P0909,3
103011,P0234,20
99708,PX3042,3
59400,P0209,11
114124,P0650,9
54035,P0960,10
94989,P0090,2
54712,P0650,19
122250,P0352,2
86016,P0710,11
58271,P0962,4
87440,P0240,8
125799,P0470,1
115184,P0301,5
80530,P0750,11
84660,P0177,18
94938,P0798,1
80557,P0585,12
77495,P0819,4
127726,P0196,14
95615,P0379,10
93726,P0190,13
114463,P0962,16
132073,P0635,2
72088,P0295,1
54726,P0097,4
117273,P0918,14
64830,P0882,17
72281,P0496,14
95772,PX6888,5
75223,P0539,3
70054,P0167,10
105171,P0367,4
71327,P0299,19
111321,P0022,19
82909,P0618,18
51137,P0787,19
128925,P1000,20
126365,P0328,1
114913,P0257,7
73504,P0441,2
93557,P0185,3
114414,P0672,7
81742,P0344,3
123147,P0001,8
92747,P0047,1
131135,P0837,10
127618,P0587,12
90718,PX6507,2
73287,P0887,16
64058,P0954,11
131223,P0502,11
106876,P0736,1
87634,P0487,6
99492,P0879,11
122786,P0448,18
95875,P0928,17
125409,P0383,10
59911,P0077,10
64041,P0953,7
71780,P0505,7
106021,P0418,14
53821,P0856,14
84169,P0262,7
115063,P0993,5
119971,P0180,5
119806,P0611,12
122948,P0748,4
73448,P0682,5
91278,PX6061,6
110415,P0342,13
77040,P0807,11
122169,P0784,1
99613,P0283,3
76424,P0370,16
80858,P0587,2
98057,P0088,14
121396,P0123,4
96103,PX3019,9
57652,P0797,7
100019,P0852,17
90828,P0288,12
55475,P0736,2
93226,P0367,15
107473,P0168,17
86264,P0900,15
109354,P0464,3
121640,P0028,12
53413,P0076,12
51581,P0232,15
76096,P0544,13
99423,P0617,18
126334,P0865,17
67225,P0283,7
117206,P0812,6
124847,P0728,4
99251,PX9566,3
55406,P0752,15
63858,P0969,20
111339,P0925,12
59064,P0510,8
101962,P0502,16
105438,P0572,14
99178,P0011,1
68805,P0299,10
128914,P0494,9
51207,P0347,11
69565,P0655,11
129824,P0499,18
78348,P0585,9
74679,P0573,13
89918,P0499,4
122743,P0681,16
94903,P0382,12
63771,P0566,19
94612,PX5362,3
105367,P0730,14
131750,P0478,14
95458,P0368,6
112001,P0776,20
97454,PX7638,8
53146,P0274,13
82211,P0588,1
117179,P0129,2
52060,P0305,7
56679,P0516,18
97430,P0890,3
105318,P0960,11
98483,P0931,1
101718,P0314,11
58488,P0554,19
71851,P0231,20
78585,P0970,18
95309,P0522,10
102728,P0959,1
121980,P0913,19
59892,P0852,10
81077,P0983,7
129829,P0706,19
97003,PX8772,2
80622,P0182,10
88921,P0011,2
97898,P0115,7
120959,P0409,7
92466,P0976,3
111671,P0229,19
118596,P0724,13
94434,P0663,20
53312,P1000,16
55266,P0467,11
119430,P0540,6
63608,P0723,2
93335,PX4783,8
59710,P0408,17
118287,P0426,8
93623,P0644,6
131806,P0378,4
95614,P0083,4
63096,P0299,9
131009,P0229,8
55726,P0737,6
90881,PX6613,7
110890,P0791,7
129187,P0762,7
72960,P0500,19
131779,P0852,13
78541,P0789,8
63281,P0934,2
79006,P0775,17
86379,P0379,20
96429,P0589,8
67758,P0361,13
90085,P0690,14
94278,P0062,10
95968,P0059,5
63291,P0320,6
112900,P0881,8
92049,PX1261,4
55428,P0894,5
100264,P0568,14
63344,P0646,1
92135,PX2051,2
116121,P0863,20
123508,P0104,18
117511,P0560,1
61898,P0097,4
61962,P0435,15
112876,P0873,9
108419,P0164,15
97318,P0078,3
117022,P0263,5
122353,P0469,1
106113,P0628,5
71813,P0246,11
129759,P0935,12
103578,P0903,1
99797,P0181,15
51633,P0335,1
94633,P0976,2
76017,P0351,1
75698,P0057,13
122508,P0606,9
55983,P0708,20
105040,P0100,12
72210,P0029,6
119085,P0546,9
88206,P0736,1
66856,P0039,3
70419,P0851,19
90612,P0993,9
99067,PX4853,1
84005,P0043,15
68402,P0048,8
86688,P0435,14
95846,P0214,1
94420,P0907,7
61514,P0303,1
70135,P0443,13
84875,P0702,17
72673,P0464,10
63495,P0945,11
86991,P0174,11
106952,P0201,19
79904,P0630,9
100640,P0467,20
128480,P0652,5
112013,P0666,12
74534,P0539,1
101588,P0329,18
64495,P0441,8
95130,PX9466,5
86290,P0983,17
118164,P0393,20
51626,P0548,2
93881,P0237,7
73242,P0016,3
82482,P0967,19
76831,P0928,6
98839,P0808,5
124576,P0651,15
123471,P0157,14
99894,P0939,17
79057,P0194,9
89869,P0879,20
93981,PX7014,1
132498,P0166,11
130628,P0283,16
95798,P0725,9
96396,PX4563,3
83887,P0985,8
61924,P0091,15
119749,P0375,16
94725,PX3183,5
81666,P0252,16
117859,P0278,15
58769,P0188,3
112873,P0287,2
62796,P0712,6
112889,P0003,15
83725,P0572,12
128662,P0285,11
104831,P0811,5
102495,P0447,7
89583,P0483,7
112706,P0551,3
90458,P0328,3
61026,P0022,4
76862,P0840,12
86616,P0076,10
62457,P0809,12
69819,P0476,10
101758,P0150,4
93403,P0706,8
74436,P0931,6
125535,P0482,13
73850,P0672,20
128038,P0854,4
74068,P0954,15
79114,P0693,2
69517,P0379,7
120812,P0807,4
52786,P0067,3
67055,P0807,1
64354,P0127,6
85687,P0852,12
106620,P0871,13
69813,P0571,14
93478,P0346,11
129233,P0775,2
93707,P0591,17
64714,P0899,9
124561,P0576,1
131561,P0682,5
128230,P0329,3
101945,P0628,2
109703,P0711,19
106452,P0243,3
95316,P0660,2
50290,P0768,8
61055,P0560,9
59536,P0767,17
114597,P0158,17
94690,P0877,4
95903,P0492,14
50171,P0809,8
119284,P0655,7
85155,P0345,6
101315,P0138,18
132456,P0988,6
86066,P0472,1
104000,P0792,18
86663,P0632,2
58011,P0691,3
68283,P0071,15
85824,P0485,17
69835,P0777,2
79014,P0002,17
115459,P0138,7
85982,P0528,4
81912,P0816,4
95918,P0202,8
93586,PX5095,6
93867,P0476,4
54020,P0925,4
55404,P0983,1
54520,P0668,7
58318,P0967,8
73632,P0468,15
68717,P0557,4
52935,P0717,6
79338,P0822,5
66545,P0705,5
97795,PX2712,6
61483,P0850,3
93231,P0093,5
61094,P0046,5
93708,P0886,20
96136,PX3971,7
68522,P0908,5
90013,PX7318,4
67907,P0746,14
60388,P0244,7
68289,P0840,2
103196,P0006,13
95045,PX3666,5
116540,P0967,1
92476,PX1462,8
90026,P0328,3
56261,P0457,16
110924,P0246,1
130442,P0383,2
127544,P0322,15
100804,P0332,20
107698,P0973,11
73359,P0573,7
124811,P0046,7
85124,P0665,5
120879,P0486,11
125236,P0150,2
103999,P0066,2
71918,P0946,1
110084,P0764,15
51878,P0234,16
119550,P0362,4
95322,P0600,2
69507,P0048,19
105595,P0149,9
85806,P0990,7
64454,P0505,19
52269,P0200,2
68572,P0052,12
58398,P0639,7
89846,P0289,5
99540,PX6311,5
56793,P0216,19
130169,P0436,11
56495,P0806,18
126129,P0607,4
65913,P0363,20
88360,P0245,14
105425,P0522,3
82374,P0742,6
91733,P0204,10
93012,P0990,6
104480,P0093,20
74325,P0811,4
106664,P0740,5
91825,P0726,11
92422,P0848,15
126592,P0898,19
131376,P0794,17
77101,P0317,16
70397,P0219,17
55087,P0382,14
52809,P0244,4
118159,P0822,9
90660,PX3233,5
128971,P0316,1
93146,PX8486,4
64955,P0105,4
105145,P0886,20
105177,P0483,17
100514,P0543,20
103735,P0919,3
131422,P0881,19
127893,P0600,3
63091,P0900,12
67611,P0310,15
51447,P0309,14
81584,P0342,20
104774,P0057,16
96674,P0530,1
72712,P0145,8
52154,P0317,10
59610,P0669,12
107564,P0071,6
88102,P0255,12
70305,P0296,8
90280,P0557,7
87355,P0050,7
85979,P0086,14
126380,P0601,14
53971,P0575,1
82546,P0475,4
87961,P0726,1
53322,P0427,19
97194,PX6412,7
93214,P0583,5
121526,P0641,16
102864,P0893,18
69524,P0828,3
56095,P0280,4
105336,P0925,17
101043,P0988,8
67309,P0224,17
89096,P0155,8
94475,P0487,1
74155,P0081,2
82699,P0760,3
69304,P0816,8
101148,P0492,17
102902,P0233,2
107927,P0429,15
86897,P0007,9
102423,P0080,4
82758,P0940,14
53342,P0477,5
102303,P0128,2
123462,P0827,8
109864,P0343,19
118174,P0637,2
126852,P0175,8
56121,P0003,5
128388,P0434,4
70272,P0173,19
65854,P0063,6
75836,P0547,9
107288,P0240,3
91335,P0808,1
83567,P0942,8
60337,P0923,13
74228,P0781,9
108786,P0283,14
83350,P0270,14
107486,P0761,5
131537,P0584,6
91018,PX4015,7
50790,P0796,14
60699,P0161,16
91431,P0457,7
123386,P0771,16
50927,P0210,14
114096,P0970,5
123712,P0507,19
132397,P0282,6
96149,P0619,2
127154,P0152,3
108264,P0079,17
75356,P0852,10
78849,P0707,14
69645,P0260,16
58462,P0195,6
62922,P0952,12
84172,P0090,1
130893,P0156,17
88453,P0183,4
50815,P0826,13
113160,P0077,11
128501,P0936,9
60691,P0140,12
75274,P0269,7
53560,P0157,17
66642,P0896,17
105542,P0369,18
80663,P0987,16
124337,P0658,1
126082,P0312,13
72852,P1000,9
75700,P0225,14
66633,P0492,5
60642,P0900,19
83146,P0604,8
119342,P0582,19
89794,P0915,20
103589,P0359,3
60067,P0727,19
71224,P0947,19
96140,PX3668,2
69455,P0393,9
69810,P0974,15
88615,P0168,11
99099,P0133,17
105949,P0597,3
99002,P0942,4
115901,P0633,8
67652,P0164,15
117133,P0841,13
68173,P0632,19
92875,PX4035,10
84490,P0876,4
109508,P0189,1
62482,P0114,15
54165,P0067,1
103326,P0530,7
123997,P0835,1
89630,P0128,2
78515,P0311,13
101816,P0294,4
127920,P0099,1
89789,P0884,6
68405,P0910,6
62136,P0255,16
97733,P0253,20
73910,P0908,13
53859,P0055,17
61308,P0918,17
94030,PX3103,3
63580,P0196,18
100498,P0158,4
61179,P0716,14
80423,P0797,15
97981,P0976,16
63632,P0670,1
72135,P0971,10
75553,P0539,3
98399,PX7369,3
124258,P0835,18
54626,P0914,1
127866,P0075,4
75632,P0999,18
